meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Walter Rogers Age Group Swimming National Championships 2019,01:10.26,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HUNTER, Ireland",F,15/09/2005,,,144,144,398,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:10.42,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,145,145,395,Kingston,JAM
Neville Alexander Memorial Swim Meet 2019,01:10.44,04/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"OFFICER, Safiya",F,28/07/2005,,,146,146,395,Kingston,JAM
Neville Alexander Memorial Swim Meet 2019,01:10.55,04/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"FRANCIS, Giani",F,26/06/2006,,,147,147,393,Kingston,JAM
ASATT Invitational Swimming Championships,01:10.91,14/12/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,148,148,387,Balmain,TTO
Walter Rogers Age Group Swimming National Championships 2019,01:10.91,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,148,149,387,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,01:11.26,26/01/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HEAVEN, Aliyah",F,30/12/2005,,,150,150,382,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:11.70,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,151,151,375,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:11.75,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,152,152,374,Kingston,JAM
Jamaican Junior National Championships (50m),01:11.78,22/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,153,153,373,Kingston,JAM
Neville Alexander Memorial Swim Meet 2019,01:12.50,04/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HUNTER, Ireland",F,15/09/2005,,,154,154,362,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:12.59,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"BROWN, Saidah",F,04/11/2006,,,155,155,361,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:12.61,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,156,156,361,Kingston,JAM
Jamaican Junior National Championships (50m),01:13.55,23/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,157,157,347,Kingston,JAM
Neville Alexander Memorial Swim Meet 2019,01:13.71,05/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"OFFICER, Safiya",F,28/07/2005,,,158,158,345,Kingston,JAM
Tornadoes Invitational Swim Meet,01:13.72,25/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,159,159,345,Kingstown,JAM
ASATT Invitational Swimming Championships,01:14.51,13/12/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,160,160,334,Balmain,TTO
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,01:14.71,25/01/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,161,161,331,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:16.76,21/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HUNTER, Ireland",F,15/09/2005,,,162,162,305,Kingston,JAM
Neville Alexander Memorial Swim Meet 2019,01:17.62,03/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,163,163,295,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:18.48,24/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HUNTER, Ireland",F,15/09/2005,,,164,164,286,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:19.49,21/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,165,165,275,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:19.84,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"FRANCIS, Giani",F,26/06/2006,,,166,166,271,Kingston,JAM
