meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
ASATT Invitational Swimming Championships,34.98,13/12/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,150,150,593,Balmain,TTO
15th Pan American Games 2007,34.99,22/07/2007,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,151,151,,Rio de Janeiro,BRA
18th Commonwealth Games 2006,35.17,19/03/2006,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,152,152,,Melbourne,AUS
7th FINA World Junior Swimming Championships 2019,35.24,20/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,153,153,580,Budapest,HUN
32nd CCCAN Swimming Championships 2019,35.26,01/07/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,154,154,579,Bridgetown,BAR
20th Commonwealth Games 2014,35.26,26/07/2014,Women 50 Breaststroke LCM Female,JAM,Jamaica,"BAILEY, Zara",F,03/12/1995,,,154,155,584,Glasgow,GBR
FINA/airweave Swimming World Cup 2015,35.28,16/08/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,156,156,583,Paris-Chartres,FRA
34th CARIFTA Swimming Championships 2019,35.36,22/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,157,157,574,Bridgetown,BAR
Walter Rogers Age Group Swimming National Championships 2019,35.43,23/02/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,158,158,571,Kingston,JAM
15th Pan American Games 2007,35.44,21/07/2007,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,159,159,,Rio de Janeiro,BRA
15th Pan American Games 2007,35.44,20/07/2007,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,159,160,,Rio de Janeiro,BRA
UANA Swimming Cup,35.46,22/02/2020,Women 50 Breaststroke LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,161,161,569,Lima,PER
UANA Swimming Cup,35.47,22/02/2020,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,162,162,569,Lima,PER
32nd CCCAN Swimming Championships 2019,35.55,01/07/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"RENUART, Bryanna",F,10/08/2000,,,163,163,565,Bridgetown,BAR
32nd CCCAN Swimming Championships 2019,35.56,01/07/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,164,164,565,Bridgetown,BAR
32nd CCCAN Swimming Championships 2019,35.61,01/07/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,165,165,562,Bridgetown,BAR
34th CARIFTA Swimming Championships 2019,35.62,22/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,166,166,562,Bridgetown,BAR
Walter Rogers Age Group Swimming National Championships 2019,35.67,23/02/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,167,167,559,Kingston,JAM
32nd CCCAN Swimming Championships 2019,35.76,01/07/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,168,168,555,Bridgetown,BAR
7th FINA World Junior Swimming Championships 2019,35.83,22/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,169,169,552,Budapest,HUN
Jamaican Junior National Championships (50m),35.84,23/02/2020,Women 50 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,170,170,551,Kingston,JAM
32nd CCCAN Swimming Championships 2019,35.93,01/07/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,171,171,547,Bridgetown,BAR
18th Commonwealth Games 2006,36.02,18/03/2006,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,172,172,,Melbourne,AUS
Walter Rogers Age Group Swimming National Championships 2019,36.07,23/02/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,173,173,541,Kingston,JAM
12th FINA World Championships 2007,36.08,31/03/2007,Women 50 Breaststroke LCM Female,JAM,Jamaica,"MOODIE, Natasha",F,08/10/1990,,,174,174,,Melbourne,AUS
32nd CCCAN Swimming Championships 2019,36.12,01/07/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,175,175,539,Bridgetown,BAR
Jamaican Junior National Championships (50m),36.19,21/02/2020,Women 50 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,176,176,536,Kingston,JAM
15th Pan American Games 2007,36.26,17/07/2007,Women 50 Breaststroke LCM Female,JAM,Jamaica,"MOODIE, Natasha",F,08/10/1990,,,177,177,,Rio de Janeiro,BRA
CCCAN Championships,36.29,27/06/2021,Women 50 Breaststroke LCM Female,JAM,Jamaica,"SHIRLEY, Christanya",F,03/12/2007,,,178,178,531,San Juan,PUR
32nd CCCAN Swimming Championships 2019,36.30,01/07/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"RENUART, Bryanna",F,10/08/2000,,,179,179,531,Bridgetown,BAR
7th FINA World Junior Swimming Championships 2019,36.46,22/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,180,180,524,Budapest,HUN
12th FINA World Championships 2007,36.60,26/03/2007,Women 50 Breaststroke LCM Female,JAM,Jamaica,"MOODIE, Natasha",F,08/10/1990,,,181,181,,Melbourne,AUS
Neville Alexander Memorial Swim Meet 2019,36.75,04/05/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,182,182,511,Kingston,JAM
CCCAN Championships,36.76,27/06/2021,Women 50 Breaststroke LCM Female,JAM,Jamaica,"SHIRLEY, Christanya",F,03/12/2007,,,183,183,511,San Juan,PUR
34th CARIFTA Swimming Championships 2019,36.86,22/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"EATON, Naomi",F,24/04/2002,,,184,184,507,Bridgetown,BAR
Walter Rogers Age Group Swimming National Championships 2019,36.90,21/02/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,185,185,505,Kingston,JAM
34th CARIFTA Swimming Championships 2019,37.02,22/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"EATON, Naomi",F,24/04/2002,,,186,186,500,Bridgetown,BAR
32nd CCCAN Swimming Championships 2019,37.04,01/07/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"BANKS, Gabrianna",F,14/09/2002,,,187,187,500,Bridgetown,BAR
11th FINA World Championships 2005,37.07,28/07/2005,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,188,188,,Montreal,CAN
Walter Rogers Age Group Swimming National Championships 2019,37.11,23/02/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,189,189,497,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,37.25,22/02/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,190,190,491,Kingston,JAM
UANA Swimming Cup,37.37,23/02/2020,Women 50 Breaststroke LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,191,191,486,Lima,PER
CCCAN Championships,37.59,24/06/2021,Women 50 Breaststroke LCM Female,JAM,Jamaica,"SHIRLEY, Christanya",F,03/12/2007,,,192,192,478,San Juan,PUR
Walter Rogers Age Group Swimming National Championships 2019,37.69,23/02/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"BROWN, Saidah",F,04/11/2006,,,193,193,474,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,37.79,21/02/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,194,194,470,Kingston,JAM
Jamaican Junior National Championships (50m),37.81,22/02/2020,Women 50 Breaststroke LCM Female,JAM,Jamaica,"GRAY, Octivia",F,19/06/1995,,,195,195,470,Kingston,JAM
CCCAN Championships,37.84,24/06/2021,Women 50 Breaststroke LCM Female,JAM,Jamaica,"SHIRLEY, Christanya",F,03/12/2007,,,196,196,469,San Juan,PUR
Jamaican Junior National Championships (50m),37.87,23/02/2020,Women 50 Breaststroke LCM Female,JAM,Jamaica,"GRAY, Octivia",F,19/06/1995,,,197,197,467,Kingston,JAM
UANA Swimming Cup,37.87,22/02/2020,Women 50 Breaststroke LCM Female,JAM,Jamaica,"BANKS, Gabrianna",F,14/09/2002,,,197,198,467,Lima,PER
Walter Rogers Age Group Swimming National Championships 2019,38.15,24/02/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"OFFICER, Safiya",F,28/07/2005,,,199,199,457,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,38.30,21/02/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,200,200,452,Kingston,JAM
